chem_id,part_id,cnt,avg,std
3676,63,15,230.14,314.84829320377986
3674,39,15,61.68,99.76843989959951
14410,60,15,2892.3333333333335,1112.1768244703217
13819,39,15,16248.066666666668,34125.34859693336
10201,73,15,735.1333333333333,1055.9072476101087
21588,39,15,7.72,6.746277986168867
10435,60,15,3469.733333333333,1918.9785292065037
5326,22,15,661576.6666666666,183736.0972215918
14315,63,15,541186.6666666666,233007.2985027627
16292,63,15,735.9533333333334,636.6856816008631
17089,39,15,5.200000000000001,4.102682049586587
11854,4,15,1750,1466.3923985982287
8969,39,15,648.6893333333334,1235.4733431332659
16611,24,15,84.53333333333333,72.09056033135607
5998,39,15,6.336666666666667,6.43538309314648
12124,52,15,8.95,17.745864870442354
6223,73,15,84.09333333333333,116.90307932452232
15250,39,15,5286.533333333334,7735.204430538485
4783,74,15,923.6133333333332,2499.7448549446444
23886,39,15,8.826666666666664,12.487138271926929
5695,73,15,5.576266666666667,7.339410543694152
6427,39,15,20.133333333333333,53.796823532827865
10470,52,15,2327.2,3262.462897873323
6987,52,14,172,240.55649767035723
13066,22,14,94.5,101.57316152831487
12984,52,14,684.75,1548.7121907064777
11511,60,14,3121.5714285714284,2683.4118398115515
16388,4,14,379.7142857142857,702.5584295549912
15951,63,14,35505.357142857145,70181.22470902145
4563,67,14,158.75714285714284,219.08118102098825
11429,63,14,4385.357142857143,6940.348278695517
5666,52,14,6420.5,4334.710185566867
16792,39,14,94500,77849.44260741828
16909,41,14,64721.42857142857,117852.73606479904
18076,67,14,877514.2857142857,46414.08125532068
6099,73,14,16.155714285714286,22.679627646945214
11469,41,14,109892.85714285714,157926.58088168563
4129,52,14,8.393571428571429,18.583780027272194
14703,67,14,1212.642857142857,2586.936484038404
13933,66,14,181850,150392.86053533258
18251,4,14,12.828571428571427,10.396457402914333
14079,39,14,1332.9285714285713,3808.611547988241
17729,52,14,16661.97142857143,20943.56272077852
4726,39,14,1996,1854.2056828425789
4553,52,14,70.03571428571429,133.7637128198337
17086,22,14,5.308571428571429,3.416403407810319
16545,66,14,114842.85714285714,122063.38350151014
17160,24,14,33.33928571428571,44.23662097407624
15755,63,14,16.342857142857145,12.131700757326076
14098,24,14,4379.578571428571,7554.03228899058
15533,63,14,6264.357142857143,4369.534261012639
8835,20,14,60207.142857142855,73233.77893807626
14226,63,14,78635.71428571429,47948.523098703874
13138,63,14,24072.5,12063.80548079964
8835,41,14,55442.857142857145,76519.28528422207
5209,24,14,848.3642857142858,2411.461968423525
15670,67,14,18.442857142857143,10.287281626615757
3574,39,14,7047.857142857143,5475.571996958633
13933,60,14,8396.857142857143,20856.321922200208
17599,60,14,842.4285714285714,307.46491420873986
8929,67,14,238.25,381.2042361292135
3675,67,14,687.1428571428571,2444.2640100898284
4391,24,14,25.378571428571426,19.459231322780184
16636,24,14,66.33571428571429,59.57893452198948
16298,24,13,0.2619230769230769,0.3521550055430053
8513,63,13,1.543076923076923,0.8534760112476202
11293,73,13,69.76923076923077,46.22212897628788
5519,63,13,112797,95445.1748806612
4690,52,13,86.61538461538461,104.74550731069637
15244,39,13,19548.153846153848,7306.468323406785
15795,22,13,48969.230769230766,64070.23051207029
11021,67,13,2834.153846153846,739.2992364034644
13070,73,13,8.63846153846154,5.932639633228323
14625,60,13,904.2307692307693,399.1527862179621
8835,24,13,3539.3846153846152,5434.135576837923
17086,67,13,13.2,10.77839719781407
11469,20,13,130056.15384615384,223025.59527270758
17160,73,13,72.29230769230769,67.28888880203787
4391,73,13,867.6923076923077,597.776699318835
11512,24,13,6776.923076923077,7318.899102392785
11485,39,13,2883.846153846154,5628.740859964958
16252,39,13,14288.384615384615,21658.276774759135
10161,24,13,54.1236923076923,186.16009418338524
16001,63,13,0.004846153846153847,0.004469488937333524
16126,73,13,3.2924615384615383,7.642188536874507
12559,39,13,7490.846153846154,10292.540112932831
12984,67,13,564.1538461538462,1772.5212745236806
8362,63,13,0.04107692307692308,0.03997395601842922
16684,63,13,77276.92307692308,80709.44234003997
15592,52,13,144961.53846153847,161169.57881714116
13066,67,13,107.84615384615384,80.07962014226952
8741,52,13,43.07692307692308,63.23151786942178
17405,52,13,193.53846153846155,482.76955250761455
16682,60,13,124138.46153846153,98399.94167025741
4553,39,13,91.63076923076923,161.8219505154942
3676,46,13,474,676.8083469207057
11548,24,13,0.838076923076923,0.7883734434838179
18261,24,13,3.7930769230769226,5.366610998522947
12607,20,13,33867.07692307692,76265.18875855942
4913,24,13,13.461538461538462,29.277493021656348
3922,63,13,0.11246153846153846,0.07468046329283942
6649,60,13,873.3846153846154,462.6544712453491
12474,39,13,2.2867692307692304,2.1661931923874107
5257,38,13,56569.230769230766,47047.396471993
16636,73,12,429.25,240.08301515656342
710,39,12,65.58333333333333,118.67705361844621
6223,22,12,14.266666666666666,6.291440393282149
15244,60,12,5131.083333333333,2450.8519762976753
16699,39,12,4844.583333333333,4266.445367796111
3664,20,12,17456,22580.96497790414
9179,63,12,22577.5,38554.935292601214
5566,63,12,0.21483333333333335,0.33506363408894274
5086,24,12,1830.5833333333333,5401.327606220735
11247,24,12,36144.1725,81127.32792935632
3619,20,12,30639.166666666668,51664.43852050353
4913,63,12,12.575000000000001,23.289236605493677
15727,67,12,18225,21302.743367932686
12109,39,12,5058.583333333333,7895.180021784739
4391,39,12,386.25,370.643837351529
8885,63,12,22402.191666666662,73750.16776241324
17153,24,12,96.19166666666666,255.05585159050074
8110,63,12,77277.75,94779.46784960425
10541,67,12,1635.2583333333332,1495.046593732301
8300,67,12,26.666666666666668,16.49915822768611
14079,63,12,183.375,338.2401221149457
17987,67,12,66.375,66.36738813855291
18205,63,12,0.4458333333333333,1.223365973678995
12607,41,12,94208.33333333333,256840.5583831252
16544,58,12,434360.0833333333,157482.27442925033
5695,4,12,6.108333333333333,10.511300136308332
12559,60,12,2321.0833333333335,2418.43170458093
12991,67,12,135.00833333333333,329.0338140129201
16636,52,12,151.3975,149.61343434136074
16545,60,12,368.5833333333333,416.6610249618054
16388,73,12,552.75,763.8438022047876
14516,4,12,1210.3333333333333,1196.8853560619561
13660,60,12,2045.1666666666667,2929.837448088583
5127,67,12,18.82916666666667,30.221850113875487
19279,24,12,3726.5875,5825.978546280337
17089,52,12,10.075,17.482330365257372
11854,67,12,7496.166666666667,7230.272710778081
17356,67,12,100.75,90.02511223727151
16791,60,12,76458.33333333333,32095.961800340065
6046,52,12,306.7,409.4577104740692
4850,41,12,50116.666666666664,73121.17606335998
17587,39,12,678.3333333333334,578.0114377953279
3316,24,12,5244.166666666667,6128.734859024514
17166,63,11,907.5454545454545,1238.200994378271
5410,67,11,11.344545454545454,11.99110607047525
8521,39,11,9.836363636363636,9.43333284661584
17160,39,11,161.9318181818182,233.7731012140611
14079,24,11,138.54545454545453,175.05602409014074
16909,20,11,63512.72727272727,102913.48962651806
14680,67,11,64542.72727272727,198111.92859505682
15951,60,11,52463.63636363636,50370.12593568592
15085,4,11,79181.81818181818,27011.17001881118
5388,52,11,2448.7272727272725,5641.513031914062
11772,63,11,0.009727272727272727,0.004091919067246145
15893,63,11,0.046363636363636364,0.019198829165402616
6009,39,11,734.4372727272728,2286.617015609387
16252,60,11,2943.7272727272725,2646.6450148651866
11294,63,11,27090.454545454544,36639.913684305924
10152,60,11,287272.7272727273,219092.79516351508
4210,4,11,77090.90909090909,29512.56911109553
4757,67,11,1371.1000000000001,4309.8463872646535
14592,63,11,17678.545454545456,13100.966351336187
16918,41,11,8163.636363636364,10376.132816777403
12288,52,11,579.1818181818181,849.3643418015422
8415,4,11,19054.545454545456,13669.898159916163
8929,52,11,1284.8454545454545,1513.3572680174225
3664,22,11,158.3729090909091,221.42067094332393
5683,39,11,7953.272727272727,16245.194025483965
17622,63,11,0.09909090909090908,0.06934165027463593
16909,24,11,2365.745454545455,6601.7918910996
6684,63,11,92.67272727272729,167.84246450931892
3664,24,11,496.4572727272727,1215.286832615628
12976,67,11,180.1818181818182,313.4949088123118
20591,39,11,282.72727272727275,317.56061437409534
18251,22,11,33.81818181818182,20.643370856780596
6099,4,11,17.436363636363634,31.42104890116794
3662,24,11,82.27272727272727,178.6434187827253
15592,39,11,55618.181818181816,20421.282044244395
19279,22,11,2008.3016363636364,5146.52541223807
15727,39,11,7565.272727272727,7484.949858226526
9437,60,11,106363.63636363637,24223.477444498596
8943,39,11,195.8181818181818,182.53558466617267
11201,63,11,0.03363636363636364,0.02185602778212965
4783,73,11,6.05,4.216579829025588
5407,24,11,13291.636363636364,33561.259804809924
3547,20,11,53196.36363636364,110562.06338298926
7922,86,11,44427.27272727273,32572.132285941807
5683,60,11,3491.5636363636363,8442.447028640747
5364,24,11,2102.5454545454545,4105.095068407205
3619,24,11,1143.8181818181818,1983.5742220080592
8837,46,11,366.09090909090907,273.11185006262195
10269,67,11,298.6363636363636,412.78505802927435
5209,20,11,23086.363636363636,33266.07670742272
15356,39,10,21761.5,61817.04349813245
16685,63,10,55510,38277.968859384375
11512,66,10,284426,285173.2492433328
5080,60,10,0.8564,0.9890443063887482
11469,24,10,2094.3,3575.2599919446416
14625,52,10,1143.1,610.0036803167666
3447,67,10,18.4,28.47525241327985
3626,26,10,64140.659999999996,75550.52441327194
15303,63,10,5.9,4.24735211631906
4566,20,10,97630,141567.6167066466
17377,67,10,44.510000000000005,86.43009256040398
5209,41,10,24660,28115.945653667775
5407,20,10,40912.8,53228.71287716809
11512,39,10,54549,132674.1214743855
14703,39,10,942.6,1167.3088023312425
13282,67,10,6.76,6.529195968877025
4816,63,10,118.27099999999999,222.13207118513978
4913,52,10,40.1,41.86514063036215
4284,52,10,496.7,1083.9387713335104
8442,39,10,12.05,10.652347159194541
3316,73,10,3852,2656.9034607979265
5968,67,10,205,198.87081233806032
1887,52,10,226.7,239.42349508767933
16541,63,10,22115,14150.83124766881
12288,39,10,5380,6629.730718513385
4757,39,10,1753.3,2975.595639531689
8759,67,10,25.580000000000002,37.93670518113032
8818,67,10,3.8,7.517313349861106
11293,60,10,2.742,3.943497939646983
12107,39,10,5238.6,8618.606479008076
17789,73,10,1.8990000000000002,0.97475586687129
27962,24,10,140600,76693.154844484
13070,60,10,2.0809999999999995,1.779564272511673
5326,4,10,769500,116388.35852438165
4690,24,10,2736.7,5791.085529501355
19519,67,10,9.059999999999999,7.819360587669558
19663,67,10,120.5,286.19372809340183
5080,39,10,2.2082,2.5790946395973915
18076,4,10,657000,272813.85595310223
3626,63,10,4613.7,9150.651671329208
12976,52,10,831.2299999999999,1084.5820651753374
7813,52,10,88,136.74885739924852
4613,67,10,11.2,9.724196624914574
16492,52,10,96.19,149.99238280659455
26237,24,10,378800,60519.08789795166
3598,39,10,14.85,18.259312692431774
15727,36,10,36110,22785.2781418178
5802,39,9,5051,5309.477187068422
15818,41,9,38055.555555555555,59431.90521954256
3674,20,9,62071.11111111111,154950.91555747183
10201,82,9,142.22222222222223,105.35208459444485
17102,63,9,0.2222222222222222,0.11331154474650633
5683,67,9,573.1444444444445,746.234182949608
10435,52,9,8993.581888888888,6359.643100807334
4610,24,9,413.77777777777777,730.224284841883
6223,4,9,6.888888888888889,1.6629588385661962
4615,67,9,81.66666666666667,176.73017726340782
5354,67,9,1318.4444444444443,1925.9382770259226
16544,82,9,465449.44444444444,236991.64027033673
18206,73,9,6.992222222222222,5.5217464583786615
4783,52,9,479.20000000000005,732.2237545085973
19354,67,9,58.888888888888886,38.13556067051225
13819,63,9,3309.6666666666665,4902.379966234087
15795,67,9,7678.666666666667,13398.113001464051
13995,60,9,17.488888888888887,6.920572302032132
14097,52,9,46.55555555555556,58.168550325013086
13138,60,9,28061.222222222223,7986.932991911473
17527,63,9,1925.7111111111112,4105.304387806489
532,24,9,7316.777777777777,17276.77752731669
17153,4,9,12.711111111111112,7.907442969822017
11021,22,9,3222.1111111111113,212.34010687492437
11457,22,9,304.55555555555554,435.24044723989095
4784,73,9,145.5222222222222,341.0939322492911
8526,63,9,120.11111111111111,335.8383331123091
4566,22,9,203.89833333333334,291.70080451646953
17160,52,9,157,105.04179062534006
5137,82,9,3877.6666666666665,3392.328796957433
3626,65,9,107531.11111111111,144936.44648944467
5683,24,9,2913.3333333333335,4801.513650228783
18015,60,9,9.577777777777778,3.393712414247454
3675,39,9,1899.888888888889,3211.5211156931864
4646,60,9,4610.233333333334,12515.687638231379
14098,63,9,2816.4444444444443,3828.1453040781776
4391,52,9,50.888888888888886,22.44719455098736
5196,39,9,154.66666666666666,170.30952214522046
17789,39,9,6.349999999999999,6.207407760982932
3483,67,9,1.2755555555555558,1.4830157795752328
12550,52,9,143022.22222222222,91898.75803510656
3626,22,9,101.22222222222223,119.62049042030827
14556,52,9,0.41444444444444445,0.40532870367726404
8415,58,9,44902.555555555555,44559.22093152764
14590,24,9,5644.444444444444,7609.473789824411
9179,60,9,18111.11111111111,16433.938085183792
15755,60,9,13,7.317710631672236
14109,63,9,32202.222222222223,26782.590438889285
7586,67,9,45.55555555555556,8.31479419283098
16918,20,9,52713.333333333336,133227.75186374146
18261,39,9,38.599999999999994,63.21263938309946
5695,22,9,2.9383333333333335,2.0880027671331174
16636,39,9,555.3333333333334,304.2148363684235
4204,4,9,273.3333333333333,270.4958410031474
16685,39,9,79944.44444444444,27845.251384955354
5137,72,9,5696,8567.874687848012
12337,67,9,23.333333333333332,4.714045207910316
14109,39,9,39488.88888888889,24186.74772333186
16918,24,9,113,148.03828333689003
20096,67,9,81.22222222222223,103.10811777264333
4129,39,9,0.15722222222222224,0.18143978356944873
6395,67,9,2.283333333333333,3.0830900804946397
4550,39,9,393.75111111111113,917.9517767586274
11823,52,9,10115.134333333333,8058.896249289228
5086,63,9,806.2222222222222,1045.822459733941
6648,63,9,4866.787777777778,4424.156611940047
6009,52,9,93.37777777777778,164.98867824980383
19695,67,9,199.23333333333332,496.91534266691514
17165,24,9,66.44444444444444,86.74369796015425
15670,4,9,3.1333333333333337,3.031318011837242
13285,67,9,8.511111111111111,13.684171265000908
5086,52,9,6866.222222222223,6323.8137891233155
6987,24,9,366.55555555555554,597.7796158583884
20040,67,9,86.66666666666667,38.873012632302
12124,39,9,0.043888888888888894,0.03933458880607766
16800,63,9,0.043333333333333335,0.03162277660168379
13938,39,9,431.55555555555554,592.6387528317944
16388,67,9,413,218.12738378194416
15755,52,9,23.555555555555557,11.672485321483462
3674,24,9,644.3333333333334,1080.1778660119926
9494,39,9,1732.6105555555555,1480.3072943000805
14922,82,9,15261.111111111111,12885.103754546646
13815,39,9,26248.444444444445,20484.757249727096
12644,39,9,1058.888888888889,1419.3559920255261
9505,67,9,454.44444444444446,153.70325747369407
9316,63,8,0.0013750000000000004,0.0006959705453537528
17333,67,8,1331.125,2231.941499989415
4706,63,8,5663.875,8180.469583671526
21585,39,8,9.6875,4.629642939795682
9916,39,8,107.74125000000001,228.89773406684807
3495,52,8,106.35,196.88767736961094
2654,67,8,6.0875,7.46934359565819
13995,52,8,29.75,17.03408347989407
9494,63,8,9346.75,22941.551313882417
4783,67,8,216.2375,333.95253756147747
16684,60,8,59953.875,48778.30491221866
4428,39,8,302.21125,644.0966733619554
3662,20,8,27721.25,35650.86479929344
13645,52,8,4060,3367.699511536028
20100,67,8,18.5125,19.413361217213264
8759,52,8,84,195.34456736751088
7922,57,8,145625,84979.31733663198
1884,52,8,54.375,60.35092687772078
8298,22,8,22738.075,59440.21644635368
9713,67,8,1.7000000000000002,1.8083141320025125
4210,72,8,64202.625,37824.09653229506
3713,4,8,199.25,238.27124774088878
8460,4,8,175750,89658.72796331655
10161,73,8,5.625,0.48412291827592707
12607,63,8,1873,1725.0704333446793
532,22,8,3524.25,7768.957133200053
12991,39,8,280.3125,388.20153734078644
6220,52,8,45.5,47.8826690985371
23884,39,8,14.5625,9.922945316285885
4726,52,8,541.375,486.8759948641954
16544,39,8,35712.5,37410.608037694336
12124,22,8,0.10562500000000001,0.08600281608761425
16126,4,8,4.4,7.108093977994383
3662,41,8,8587.5,11434.644452277473
12932,67,8,96.75,105.58260983703708
8929,39,8,2411.50625,5936.299487603657
17311,67,8,514.375,1229.0292854016946
5986,67,8,100.7625,221.51336267537002
8172,20,8,622125,349257.91598043987
4129,22,8,0.35,0.20168044030098706
13138,52,8,19540,16837.805676512602
15085,72,8,293676.25,142462.74471133674
3626,60,8,1561,1968.6951897132271
12474,60,8,1.575,3.2002929553401827
12474,52,8,4.3812500000000005,5.592618880050741
14704,67,8,3621.25,7117.670682006859
3316,4,8,57800,64233.40252547735
13819,60,8,1032.75,1560.9715524313697
16611,39,8,78.125,85.29132063111697
11457,63,8,10663.125,13952.607815723017
7922,73,8,9598.75,19365.475360483666
14410,52,8,7711.875,4605.723407823683
9918,67,8,1.75625,0.8722232727346824
5144,60,8,12364.375,19523.102890790055
8933,22,8,2419.0862500000003,4690.8022527680105
16611,60,8,142.85,175.65479640476659
16685,52,8,117625,110492.0104577702
108,39,8,3456.875,3011.8650134717195
6099,22,8,10.078125,18.34637837856221
3626,62,8,110350,89151.59841528362
5271,63,8,11663.25,22050.817851896107
12976,39,8,1413.36375,3654.2747175668715
3467,39,8,152.94375,354.9075543693562
11933,67,8,1331.5,1263.0620531074471
15085,82,8,134720.625,60950.89080755404
11338,52,8,13428.375,9386.944283651363
16792,52,8,122975,58443.59994901067
6044,39,8,2368.75,5919.138846783374
20227,67,8,540.875,1420.820136180157
12550,60,8,147962.5,111231.89670121606
17089,24,8,3.4625000000000004,2.0922102547306283
16823,24,8,36954.125,56197.63290263546
11021,4,8,2665,392.71490931717886
12159,52,8,1981.25,1938.9760023012147
17165,63,8,4514.5,11161.11692439426
19379,41,8,123175,120531.14483402205
16792,24,8,82589.375,93689.59342015727
3018,67,8,3.6875,6.206939161132482
5499,67,8,66.1775,173.41928098902383
3468,52,8,40.75,37.43911724386674
5932,67,8,227,548.1439135847446
16388,82,8,865,865.3845965811964
8171,67,7,28.585714285714285,13.522513351701258
13645,39,7,1380.357142857143,1644.784934145445
12112,67,7,16.714285714285715,21.79589925857146
3667,52,7,221.54285714285714,317.83409354631567
16791,63,7,79957.14285714286,80554.0254761248
10543,67,7,37.857142857142854,37.410573644467995
4563,4,7,12.985714285714284,15.445982239629137
4084,52,7,11651.42857142857,5945.561822717438
17297,52,7,8531.857142857143,18659.59480059653
12607,22,7,64.33285714285714,70.79048295887675
4690,20,7,13354.285714285714,10581.97774809721
14104,39,7,1394.142857142857,2562.0776964114457
11884,39,7,10264.285714285714,7919.988919802598
10572,39,7,878.5714285714286,2075.3962001880755
8759,39,7,75.74285714285715,83.10163926770393
27962,4,7,140714.2857142857,72349.7739866433
18206,39,7,16.067142857142862,7.512611709244498
8405,67,7,21.142857142857142,27.915323858455395
4069,67,7,24.282857142857143,57.45021862802755
3765,63,7,40257.142857142855,31414.23049433203
14399,39,7,41525,93322.3528957559
3626,57,7,460610,386725.54391232773
3713,22,7,98.24285714285715,56.99558522108425
15818,63,7,9532.142857142857,21594.242833473476
22546,67,7,1.357142857142857,2.3951481569785096
6313,52,7,2838.8571428571427,4213.9091938338615
6753,60,7,389.42857142857144,716.2583925497552
4784,24,7,4360,5722.127476484849
5379,20,7,269500,268598.89905103587
16636,67,7,506.2857142857143,350.5871459976471
5362,39,7,721.7142857142857,711.8622889066023
8460,82,7,69469.85714285714,48239.81279704428
18261,73,7,9.700000000000001,14.249310760273884
11512,60,7,2634.285714285714,2253.5249033005866
8696,39,7,24422.35714285714,28013.90509447851
26237,4,7,461000,82964.70850393471
6649,52,7,2268,1930.17763801307
11854,82,7,1575,1230.455780827344
18251,67,7,295.85714285714283,347.0390791380412
5326,82,7,809424.8571428572,87957.97564004004
10580,39,7,299.7142857142857,621.6578558949597
12103,67,7,2243,5035.698901698892
13066,4,7,64.38571428571429,64.43695542535971
15795,52,7,45410,66607.16628111422
4706,22,7,137.15714285714287,223.86840431150526
8513,39,7,4.257142857142857,2.7861171869811643
12288,67,7,1963.7914285714287,3314.456664524707
3468,39,7,14.597142857142858,12.002954058166223
13559,39,7,1622.7142857142858,3511.7035635667407
10161,39,7,0.7957142857142857,0.6791351042288407
12993,67,7,24.714285714285715,57.307975724436936
15818,20,7,84125,141126.89894964336
4850,20,7,92557.14285714286,101073.35182420531
8818,39,7,125.28571428571429,161.49101194424262
18076,82,7,785214.2857142857,101586.64744333042
8521,60,7,3.314285714285714,2.493092498099826
5096,63,7,24086.285714285714,24013.807758479797
11457,65,7,208464.2857142857,239334.82928776596
5802,52,7,2493.714285714286,3273.526264455752
3479,24,7,3.6942857142857144,6.692910656898424
5077,67,7,0.9057142857142857,0.5638099259972825
13660,52,7,4569.571428571428,4772.041457643614
3664,63,7,1646.2857142857142,3270.665057502426
4851,41,7,66642.85714285714,111423.01451345367
11201,73,7,16.814285714285717,4.123946989900599
8835,63,7,4592.714285714285,5542.065388960166
17405,39,7,20.25714285714286,21.28331721881565
19501,67,7,17.357142857142858,21.95566032730884
5326,72,7,577022.7142857143,181756.5774755694
4221,24,7,1327.4285714285713,1400.9525185328991
4706,62,7,85357.14285714286,68908.17610918081
16909,22,7,88.58571428571429,69.00932501318579
11457,26,7,481628.5714285714,393291.11251549213
9455,63,7,0.08,0.03207134902949093
8836,67,7,0.8071428571428572,1.1054761648359535
5666,39,7,4772.142857142857,7240.886812865859
4726,22,7,4207.285714285715,3882.4850184343723
12107,52,7,859.1428571428571,1343.6593348625483
18218,67,7,0.7857142857142857,0.9202927661946518
3547,24,7,1192.5857142857144,1992.0400601455005
13509,52,7,976.5714285714286,1321.3987023651284
18205,39,7,5.254285714285715,8.369374199412757
4210,82,7,68266.14285714286,28140.691190762846
12993,52,7,357.7142857142857,613.9599136020233
10230,67,7,5.614285714285714,8.47524606830783
17302,52,7,283,507.6129008830027
16298,39,7,0.3534285714285715,0.17093595888757965
19379,20,7,84900,69336.1789709075
8298,52,7,1136.5714285714287,1837.3740467730306
4204,72,7,1355.857142857143,1249.0999535175522
8442,63,7,320.7857142857143,741.2313046133276
3521,67,7,10.142857142857142,8.935140440635365
19998,67,6,0.4616666666666666,0.431409189620352
15014,67,6,7014.216666666667,9903.105716628608
8492,52,6,11605,9072.492766599486
3495,24,6,506.8333333333333,735.0894314450604
5519,52,6,304866.6666666667,122290.25126949228
8415,72,6,40620.5,29830.892537490952
3283,39,6,1614.8333333333333,2015.866266783478
6223,61,6,9.666666666666666,4.346134936801766
4706,65,6,113950,133025.08222136155
11201,39,6,18.633333333333333,6.261167800196879
5519,24,6,62850,94499.62521971538
12607,65,6,67650,93101.26655064008
10269,52,6,34.833333333333336,36.130165912833675
5362,24,6,1151.9613333333334,1964.2019630057282
20259,67,6,1.8333333333333333,1.7480147469502527
16247,67,6,79.19833333333334,10.42364046557418
18076,72,6,810356.6666666666,101848.82288088667
8415,82,6,13727,5499.336020527085
8298,20,6,251316.66666666666,353494.35364027467
10161,52,6,90.1015,201.200743504052
3501,24,6,8707.833333333334,13997.403680881522
16322,39,6,135,188.11521292371157
19852,67,6,0.5666666666666668,0.29015321623047524
11933,61,6,81.66666666666667,65.60149049797235
14269,67,6,3.966666666666667,4.113662871726635
6223,67,6,27.28333333333333,17.67242830575986
3912,60,6,25666.666666666668,18006.17178142601
15198,24,6,1701,3653.621901620363
14511,63,6,11021.5,11708.508925136455
15818,26,6,122766.66666666667,170587.74542413323
7312,67,6,2.033333333333333,4.4574531841499905
6046,39,6,700.085,1476.0694544832006
7742,52,6,96.5,152.0512523241204
16292,22,6,29.25,43.9302761961118
13815,60,6,5972.5,7219.296912904099
4465,22,6,259.8333333333333,322.5339344764964
14516,82,6,2865.1666666666665,1678.3563801793973
10160,24,6,201333.33333333334,115642.6488032085
6220,39,6,26.599999999999998,28.09460209126776
12513,67,6,17.743333333333336,10.21256850922213
17121,20,6,279033.3333333333,256783.54481720374
8818,52,6,151.5,231.65185803988996
18251,61,6,17.666666666666668,3.2489314482696545
15818,65,6,92883.33333333333,185332.71357810046
17073,63,6,6416.333333333333,12794.555634678716
11427,63,6,43850,57036.063153061325
8460,72,6,113305.5,68904.69131041321
10201,61,6,275,187.32769861039415
8298,41,6,381033.3333333333,362403.6316349799
10201,72,6,122.66666666666667,50.792606636093105
18261,63,6,2.911666666666667,1.8625288961218531
8460,58,6,177767.5,90655.56945154187
8180,67,6,44.35,94.23240330869913
16791,86,6,46416.666666666664,43213.05422618905
10572,67,6,14.133333333333333,25.16655629114869
8300,39,6,1575.3333333333333,2347.1001020171443
4646,67,6,340.1333333333333,586.4890071907192
17860,63,6,28500,11772.142257606869
10819,39,6,148.33333333333334,196.46090931503113
11457,68,6,89566.66666666667,95766.18517108334
4868,67,6,5.833333333333333,2.544056253745625
20216,67,6,0.325,0.20418537329266923
8946,67,6,11.333333333333334,7.086763875156433
17302,39,6,65.16666666666667,58.91071398499786
4231,52,6,21363.166666666668,12267.124852176607
5209,63,6,459.8333333333333,289.15994228492684
3619,63,6,2834.8333333333335,3021.1057808174955
14556,63,6,0.10333333333333335,0.07340905181848414
5217,41,6,135416.66666666666,160875.83635282904
11427,86,6,307766.6666666667,95896.01428399178
8492,39,6,23386.666666666668,24241.181672700877
4585,52,6,11.266666666666666,11.659998094148882
24181,39,6,6142.5,4230.025364384159
6025,67,6,202.75,443.7669949797228
5669,63,6,18174.166666666668,29448.256736274823
11293,52,6,18.683333333333334,32.557969667792385
17782,52,6,9095.666666666666,6445.86166121765
13566,67,6,6.55,12.31851587381099
4566,26,6,83650,121682.72610906338
12245,52,6,4828,4735.659756922295
8933,24,6,99.73916666666666,162.99044231735047
4799,52,6,159.16666666666666,140.3179920355508
12307,52,6,68.83333333333333,95.56920122205807
12124,58,6,0.05333333333333332,0.044969125210773474
4628,39,6,928.5,2026.827447021576
5356,67,6,1486,1552.1603224753126
4210,58,6,106203.66666666667,51255.21827634291
15356,24,6,148.9,185.19822713334307
8172,39,6,8829.433333333332,9964.540210444009
15755,39,6,41.050000000000004,26.91181586837524
6428,67,6,10.333333333333334,11.628509028341606
13933,52,6,16503.666666666668,15776.824148802008
12245,39,6,3365.4,4789.335277468054
15085,58,6,138425.83333333334,83748.2238824933
3536,67,6,4.666666666666667,3.590109871423003
15592,24,6,60983.333333333336,77851.1489246555
12991,52,6,51,47.41307836451879
713,67,6,22.166666666666668,43.75468228912447
3809,39,6,279.16833333333335,571.3993422705545
5326,58,6,730297.6666666666,137512.65149271014
8442,52,6,625.8333333333334,445.8947621231818
14707,52,6,2162.6666666666665,3981.8922497838753
7726,67,6,2.6,1.5663120165960975
14098,62,6,13905,11902.17592151396
4753,39,6,283.1666666666667,268.97051676510733
14516,72,6,6317.5,2097.843078815318
22008,63,6,261000,149911.0847580436
15795,24,6,5743.833333333333,8791.144415768
14922,61,6,8180,3289.8986813173037
3039,63,6,78,46.26733909213568
4706,26,6,62200,79320.08993102987
20267,67,6,8,10.161200716450788
11933,82,6,58.5,76.59797647457798
4050,39,6,52200,67248.2961370274
4784,61,6,2445.9666666666667,2523.7754005105567
5137,61,6,20900,15022.982393652734
532,20,6,195898.33333333334,246685.74478586225
8968,39,6,218.33333333333334,162.18987500937152
6046,24,6,8.309,14.441863857088068
6987,39,6,29.271666666666665,59.45222407296654
11469,63,6,434.8333333333333,729.0387316338016
11469,65,6,149283.33333333334,267540.3484627236
8933,20,6,62800,92732.23100231476
7813,67,6,134.23333333333332,95.40582907884729
16611,52,6,195.83333333333334,193.01158572018994
16859,39,6,46.91833333333333,61.078187709598005
6223,82,6,11.833333333333334,7.080881928749334
17124,52,6,1794.8333333333333,3673.59907160388
11427,52,6,184250,102650.66569032402
18227,52,6,46.166666666666664,52.45765488044196
18251,82,6,28.516666666666666,19.002667941341524
17086,4,6,1.1666666666666667,1.7716909687891083
8837,63,6,948.3333333333334,1317.9360969165218
4706,60,6,604.3333333333334,869.482349191492
8424,39,6,43.5,70.57560957346855
